Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
10,6,31-08-2013,4717,516,1,0,0,0
11,6,31-08-2013,6350,876,1,0,0,0
12,6,31-08-2013,5765,772,1,0,0,0
13,6,31-08-2013,4078,341,1,0,0,0
14,6,31-08-2013,3534,415,1,0,0,0
15,6,31-08-2013,6025,663,1,0,0,0
16,6,31-08-2013,4385,469,1,0,0,0
17,6,31-08-2013,3040,421,1,0,0,0
18,6,31-08-2013,4108,539,1,0,0,0
19,6,31-08-2013,5427,432,1,0,0,0
20,6,31-08-2013,5197,589,1,0,0,0
21,6,31-08-2013,4422,467,1,0,0,0
22,6,31-08-2013,4184,389,1,0,0,0
23,6,31-08-2013,4579,447,1,0,0,0
24,6,31-08-2013,7305,684,1,0,0,0
25,6,31-08-2013,9916,1341,1,0,0,0
1,5,30-08-2013,5469,612,1,1,0,0
2,5,30-08-2013,6280,702,1,1,0,0
3,5,30-08-2013,8954,909,1,1,0,1
4,5,30-08-2013,11704,1516,1,1,0,0
5,5,30-08-2013,6413,678,1,1,0,0
6,5,30-08-2013,8711,946,1,1,0,0
7,5,30-08-2013,11809,1290,1,1,0,0
8,5,30-08-2013,6390,696,1,1,0,0
9,5,30-08-2013,6553,586,1,1,0,1
10,5,30-08-2013,6448,655,1,1,0,0
11,5,30-08-2013,9966,1381,1,1,0,0
12,5,30-08-2013,8519,984,1,1,0,0
13,5,30-08-2013,5506,448,1,1,0,1
14,5,30-08-2013,6191,718,1,1,0,1
15,5,30-08-2013,9155,818,1,1,0,0
16,5,30-08-2013,7745,797,1,1,0,1
17,5,30-08-2013,8558,1051,1,1,0,0
18,5,30-08-2013,8033,902,1,1,0,0
19,5,30-08-2013,8210,744,1,1,0,1
20,5,30-08-2013,7560,835,1,1,0,1
21,5,30-08-2013,6143,547,1,1,0,1
22,5,30-08-2013,5629,570,1,1,0,1
23,5,30-08-2013,6752,577,1,1,0,0
24,5,30-08-2013,12491,1068,1,1,0,1
25,5,30-08-2013,15141,1789,1,1,0,1
1,4,29-08-2013,4804,534,1,1,0,0
2,4,29-08-2013,5527,635,1,1,0,0
3,4,29-08-2013,7384,823,1,1,0,1
4,4,29-08-2013,8283,1205,1,1,0,0
5,4,29-08-2013,5720,637,1,1,0,0
6,4,29-08-2013,6362,764,1,1,0,0
7,4,29-08-2013,9889,1043,1,1,0,0
8,4,29-08-2013,6844,858,1,1,0,0
9,4,29-08-2013,6679,551,1,1,0,1
10,4,29-08-2013,5578,609,1,1,0,0
11,4,29-08-2013,8114,1223,1,1,0,0
12,4,29-08-2013,8767,1007,1,1,0,0
13,4,29-08-2013,5516,405,1,1,0,1
14,4,29-08-2013,5569,660,1,1,0,1
15,4,29-08-2013,7886,793,1,1,0,0
16,4,29-08-2013,7117,779,1,1,0,1
17,4,29-08-2013,7283,921,1,1,0,0
18,4,29-08-2013,6376,716,1,1,0,0
19,4,29-08-2013,8022,687,1,1,0,1
20,4,29-08-2013,9036,1111,1,1,0,1
21,4,29-08-2013,5138,507,1,1,0,1
22,4,29-08-2013,4934,503,1,1,0,1
23,4,29-08-2013,6189,512,1,1,0,0
24,4,29-08-2013,9673,817,1,1,0,1
25,4,29-08-2013,10987,1554,1,1,0,1
1,3,28-08-2013,4583,507,1,1,0,0
2,3,28-08-2013,6474,811,1,1,0,0
3,3,28-08-2013,8266,871,1,1,0,1
4,3,28-08-2013,8351,1140,1,1,0,0
5,3,28-08-2013,5919,682,1,1,0,0
6,3,28-08-2013,6443,767,1,1,0,0
7,3,28-08-2013,9762,1043,1,1,0,0
8,3,28-08-2013,6032,657,1,1,0,0
9,3,28-08-2013,5485,522,1,1,0,1
10,3,28-08-2013,5791,634,1,1,0,0
11,3,28-08-2013,8661,1257,1,1,0,0
12,3,28-08-2013,8992,1070,1,1,0,0
13,3,28-08-2013,5344,421,1,1,0,1
14,3,28-08-2013,4733,565,1,1,0,1
15,3,28-08-2013,6644,645,1,1,0,0
16,3,28-08-2013,6828,733,1,1,0,1
17,3,28-08-2013,7563,901,1,1,0,0
18,3,28-08-2013,6800,798,1,1,0,0
19,3,28-08-2013,7263,668,1,1,0,1
20,3,28-08-2013,8295,961,1,1,0,1
21,3,28-08-2013,4789,447,1,1,0,1
22,3,28-08-2013,4824,469,1,1,0,1
23,3,28-08-2013,5660,485,1,1,0,0
24,3,28-08-2013,9588,870,1,1,0,1
25,3,28-08-2013,9625,1319,1,1,0,1
1,2,27-08-2013,5156,556,1,1,0,0
2,2,27-08-2013,6529,717,1,1,0,0
3,2,27-08-2013,8893,914,1,1,0,1
4,2,27-08-2013,8147,1150,1,1,0,0
5,2,27-08-2013,6045,646,1,1,0,0
6,2,27-08-2013,7031,824,1,1,0,0
7,2,27-08-2013,10861,1136,1,1,0,0
8,2,27-08-2013,6986,796,1,1,0,0
9,2,27-08-2013,6421,565,1,1,0,1
10,2,27-08-2013,6350,694,1,1,0,0
11,2,27-08-2013,8105,1257,1,1,0,0
12,2,27-08-2013,8842,973,1,1,0,0
13,2,27-08-2013,6636,469,1,1,0,1
14,2,27-08-2013,5886,692,1,1,0,1
15,2,27-08-2013,7089,668,1,1,0,0
16,2,27-08-2013,7356,767,1,1,0,1
17,2,27-08-2013,8987,1088,1,1,0,0
18,2,27-08-2013,7453,763,1,1,0,0
19,2,27-08-2013,7277,671,1,1,0,1
20,2,27-08-2013,9063,1018,1,1,0,1
21,2,27-08-2013,5831,511,1,1,0,1
22,2,27-08-2013,4982,469,1,1,0,1
23,2,27-08-2013,5992,505,1,1,0,0
24,2,27-08-2013,8720,836,1,1,0,1
25,2,27-08-2013,11010,1536,1,1,0,1
1,1,26-08-2013,5482,613,1,1,0,0
2,1,26-08-2013,7453,752,1,1,0,0
3,1,26-08-2013,9613,948,1,1,0,1
4,1,26-08-2013,10157,1479,1,1,0,0
5,1,26-08-2013,7457,735,1,1,0,0
6,1,26-08-2013,7736,887,1,1,0,0
7,1,26-08-2013,11911,1232,1,1,0,0
8,1,26-08-2013,8021,802,1,1,0,0
9,1,26-08-2013,8848,758,1,1,0,1
10,1,26-08-2013,6588,735,1,1,0,0
11,1,26-08-2013,8387,1219,1,1,0,0
12,1,26-08-2013,10687,1099,1,1,0,0
13,1,26-08-2013,8337,580,1,1,0,1
14,1,26-08-2013,7512,793,1,1,0,1
15,1,26-08-2013,7756,766,1,1,0,0
16,1,26-08-2013,8449,869,1,1,0,1
17,1,26-08-2013,7669,935,1,1,0,0
18,1,26-08-2013,9521,950,1,1,0,0
19,1,26-08-2013,8301,784,1,1,0,1
20,1,26-08-2013,10095,1115,1,1,0,1
21,1,26-08-2013,7393,602,1,1,0,1
22,1,26-08-2013,6237,584,1,1,0,1
23,1,26-08-2013,8147,639,1,1,0,0
24,1,26-08-2013,12178,1043,1,1,0,1
25,1,26-08-2013,13537,1769,1,1,0,1
1,7,25-08-2013,0,0,0,0,0,0
2,7,25-08-2013,0,0,0,0,0,0
3,7,25-08-2013,0,0,0,0,0,0
4,7,25-08-2013,0,0,0,0,0,0
5,7,25-08-2013,0,0,0,0,0,0
6,7,25-08-2013,0,0,0,0,0,0
7,7,25-08-2013,0,0,0,0,0,0
8,7,25-08-2013,0,0,0,0,0,0
9,7,25-08-2013,0,0,0,0,0,0
10,7,25-08-2013,0,0,0,0,0,0
11,7,25-08-2013,0,0,0,0,0,0
12,7,25-08-2013,0,0,0,0,0,0
13,7,25-08-2013,0,0,0,0,0,0
14,7,25-08-2013,0,0,0,0,0,0
15,7,25-08-2013,0,0,0,0,0,0
16,7,25-08-2013,0,0,0,0,0,0
17,7,25-08-2013,0,0,0,0,0,0
18,7,25-08-2013,0,0,0,0,0,0
19,7,25-08-2013,0,0,0,0,0,0
20,7,25-08-2013,0,0,0,0,0,0
21,7,25-08-2013,0,0,0,0,0,0
22,7,25-08-2013,0,0,0,0,0,0
23,7,25-08-2013,0,0,0,0,0,0
24,7,25-08-2013,0,0,0,0,0,0
25,7,25-08-2013,0,0,0,0,0,0
1,6,24-08-2013,4752,601,1,0,0,0
2,6,24-08-2013,2546,343,1,0,0,0
3,6,24-08-2013,3525,427,1,0,0,0
4,6,24-08-2013,8107,1214,1,0,0,0
5,6,24-08-2013,1832,224,1,0,0,0
6,6,24-08-2013,3638,410,1,0,0,0
7,6,24-08-2013,5628,692,1,0,0,0
8,6,24-08-2013,1890,286,1,0,0,0
9,6,24-08-2013,4092,403,1,0,0,0
10,6,24-08-2013,5032,524,1,0,0,0
11,6,24-08-2013,4954,959,1,0,0,0
12,6,24-08-2013,5625,780,1,0,0,0
13,6,24-08-2013,3678,309,1,0,0,0
14,6,24-08-2013,2820,351,1,0,0,0
15,6,24-08-2013,4467,546,1,0,0,0
16,6,24-08-2013,3949,429,1,0,0,0
17,6,24-08-2013,2110,350,1,0,0,0
18,6,24-08-2013,3967,507,1,0,0,0
19,6,24-08-2013,3159,334,1,0,0,0
20,6,24-08-2013,5240,550,1,0,0,0
21,6,24-08-2013,3588,404,1,0,0,0
22,6,24-08-2013,2479,303,1,0,0,0
23,6,24-08-2013,4239,399,1,0,0,0
24,6,24-08-2013,5854,609,1,0,0,0
25,6,24-08-2013,6519,986,1,0,0,0
1,5,23-08-2013,3493,445,1,0,0,0
2,5,23-08-2013,3652,523,1,0,0,1
3,5,23-08-2013,4692,633,1,0,0,1
4,5,23-08-2013,6562,1029,1,0,0,0
5,5,23-08-2013,3879,513,1,0,0,1
6,5,23-08-2013,5853,746,1,0,0,1
7,5,23-08-2013,7895,1019,1,0,0,0
8,5,23-08-2013,4104,552,1,0,0,0
9,5,23-08-2013,4566,471,1,0,0,1
10,5,23-08-2013,4592,570,1,0,0,0
11,5,23-08-2013,6485,1230,1,0,0,0
12,5,23-08-2013,5894,833,1,0,0,0
13,5,23-08-2013,3470,306,1,0,0,1
14,5,23-08-2013,4171,539,1,0,0,1
15,5,23-08-2013,5319,591,1,0,0,0
16,5,23-08-2013,5558,660,1,0,0,1
17,5,23-08-2013,5301,803,1,0,0,1
18,5,23-08-2013,5678,743,1,0,0,1
19,5,23-08-2013,4878,509,1,0,0,1
20,5,23-08-2013,6526,827,1,0,0,1
21,5,23-08-2013,3141,359,1,0,0,1
22,5,23-08-2013,3747,484,1,0,0,1
23,5,23-08-2013,4384,444,1,0,0,0
24,5,23-08-2013,7132,695,1,0,0,1
25,5,23-08-2013,7180,1148,1,0,0,1
1,4,22-08-2013,3703,498,1,0,0,0
2,4,22-08-2013,3998,536,1,0,0,1
3,4,22-08-2013,5225,670,1,0,0,1
4,4,22-08-2013,6866,1020,1,0,0,0
5,4,22-08-2013,3534,485,1,0,0,1
6,4,22-08-2013,5365,714,1,0,0,1
7,4,22-08-2013,6934,907,1,0,0,0
8,4,22-08-2013,4272,679,1,0,0,0
9,4,22-08-2013,5039,494,1,0,0,1
10,4,22-08-2013,4359,540,1,0,0,0
11,4,22-08-2013,6033,1101,1,0,0,0
12,4,22-08-2013,5165,774,1,0,0,0
13,4,22-08-2013,3127,307,1,0,0,1
14,4,22-08-2013,3900,511,1,0,0,1
15,4,22-08-2013,4974,595,1,0,0,0
16,4,22-08-2013,5313,679,1,0,0,1
17,4,22-08-2013,5244,807,1,0,0,1
18,4,22-08-2013,5307,641,1,0,0,1
19,4,22-08-2013,4689,529,1,0,0,1
20,4,22-08-2013,8266,1014,1,0,0,1
21,4,22-08-2013,2971,322,1,0,0,1
22,4,22-08-2013,3241,420,1,0,0,1
23,4,22-08-2013,3664,378,1,0,0,0
24,4,22-08-2013,6480,692,1,0,0,1
25,4,22-08-2013,7936,1287,1,0,0,1
1,3,21-08-2013,3096,441,1,0,0,0
2,3,21-08-2013,4399,655,1,0,0,1
3,3,21-08-2013,5070,673,1,0,0,1
4,3,21-08-2013,6617,1015,1,0,0,0
5,3,21-08-2013,4434,619,1,0,0,1
6,3,21-08-2013,5685,721,1,0,0,1
7,3,21-08-2013,7191,893,1,0,0,0
8,3,21-08-2013,3740,511,1,0,0,0
9,3,21-08-2013,4177,444,1,0,0,1
10,3,21-08-2013,4709,563,1,0,0,0
11,3,21-08-2013,7236,1235,1,0,0,0
12,3,21-08-2013,5784,827,1,0,0,0
13,3,21-08-2013,3451,302,1,0,0,1
14,3,21-08-2013,3760,507,1,0,0,1
15,3,21-08-2013,4709,532,1,0,0,0
16,3,21-08-2013,5782,712,1,0,0,1
17,3,21-08-2013,5030,775,1,0,0,1
18,3,21-08-2013,5178,641,1,0,0,1
19,3,21-08-2013,3617,495,1,0,0,1
20,3,21-08-2013,7400,855,1,0,0,1
21,3,21-08-2013,2899,343,1,0,0,1
22,3,21-08-2013,2756,381,1,0,0,1
23,3,21-08-2013,3884,362,1,0,0,0
24,3,21-08-2013,6741,715,1,0,0,1
25,3,21-08-2013,6975,1089,1,0,0,1
1,2,20-08-2013,3492,475,1,0,0,0
2,2,20-08-2013,3894,517,1,0,0,1
3,2,20-08-2013,5290,671,1,0,0,1
4,2,20-08-2013,6887,1089,1,0,0,0
5,2,20-08-2013,3825,537,1,0,0,1
6,2,20-08-2013,5391,693,1,0,0,1
7,2,20-08-2013,8685,1102,1,0,0,0
8,2,20-08-2013,4103,622,1,0,0,0
9,2,20-08-2013,4939,482,1,0,0,1
10,2,20-08-2013,4433,566,1,0,0,0
11,2,20-08-2013,6442,1098,1,0,0,0
12,2,20-08-2013,5533,816,1,0,0,0
13,2,20-08-2013,3606,319,1,0,0,1
14,2,20-08-2013,4202,566,1,0,0,1
15,2,20-08-2013,4702,572,1,0,0,0
16,2,20-08-2013,6206,751,1,0,0,1
17,2,20-08-2013,5422,813,1,0,0,1
18,2,20-08-2013,4946,620,1,0,0,1
19,2,20-08-2013,4247,529,1,0,0,1
20,2,20-08-2013,8622,1000,1,0,0,1
21,2,20-08-2013,3262,359,1,0,0,1
22,2,20-08-2013,3516,437,1,0,0,1
23,2,20-08-2013,3687,370,1,0,0,0
24,2,20-08-2013,6297,668,1,0,0,1
25,2,20-08-2013,8708,1324,1,0,0,1
1,1,19-08-2013,3954,513,1,0,0,0
2,1,19-08-2013,3747,528,1,0,0,1
3,1,19-08-2013,4369,539,1,0,0,1
4,1,19-08-2013,8709,1276,1,0,0,0
5,1,19-08-2013,4225,527,1,0,0,1
6,1,19-08-2013,5933,748,1,0,0,1
7,1,19-08-2013,8806,1119,1,0,0,0
8,1,19-08-2013,4048,580,1,0,0,0
9,1,19-08-2013,4838,442,1,0,0,1
10,1,19-08-2013,4556,532,1,0,0,0
11,1,19-08-2013,7064,1182,1,0,0,0
12,1,19-08-2013,5590,786,1,0,0,0
13,1,19-08-2013,3894,330,1,0,0,1
14,1,19-08-2013,4517,629,1,0,0,1
15,1,19-08-2013,5352,640,1,0,0,0
16,1,19-08-2013,5772,676,1,0,0,1
17,1,19-08-2013,5084,768,1,0,0,1
18,1,19-08-2013,5713,685,1,0,0,1
19,1,19-08-2013,4967,570,1,0,0,1
20,1,19-08-2013,7413,868,1,0,0,1
21,1,19-08-2013,3864,389,1,0,0,1
22,1,19-08-2013,3981,418,1,0,0,1
23,1,19-08-2013,4367,414,1,0,0,0
24,1,19-08-2013,7031,700,1,0,0,1
25,1,19-08-2013,9024,1434,1,0,0,1
1,7,18-08-2013,0,0,0,0,0,0
2,7,18-08-2013,0,0,0,0,0,0
3,7,18-08-2013,0,0,0,0,0,0
4,7,18-08-2013,0,0,0,0,0,0
5,7,18-08-2013,0,0,0,0,0,0
6,7,18-08-2013,0,0,0,0,0,0
7,7,18-08-2013,0,0,0,0,0,0
8,7,18-08-2013,0,0,0,0,0,0
9,7,18-08-2013,0,0,0,0,0,0
10,7,18-08-2013,0,0,0,0,0,0
11,7,18-08-2013,0,0,0,0,0,0
12,7,18-08-2013,0,0,0,0,0,0
13,7,18-08-2013,0,0,0,0,0,0
14,7,18-08-2013,0,0,0,0,0,0
15,7,18-08-2013,0,0,0,0,0,0
16,7,18-08-2013,0,0,0,0,0,0
17,7,18-08-2013,0,0,0,0,0,0
18,7,18-08-2013,0,0,0,0,0,0
19,7,18-08-2013,0,0,0,0,0,0
20,7,18-08-2013,0,0,0,0,0,0
21,7,18-08-2013,0,0,0,0,0,0
22,7,18-08-2013,0,0,0,0,0,0
23,7,18-08-2013,0,0,0,0,0,0
24,7,18-08-2013,0,0,0,0,0,0
25,7,18-08-2013,0,0,0,0,0,0
1,6,17-08-2013,4078,503,1,0,0,0
2,6,17-08-2013,2731,353,1,0,0,0
3,6,17-08-2013,3242,421,1,0,0,0
4,6,17-08-2013,8244,1272,1,0,0,0
5,6,17-08-2013,1676,214,1,0,0,0
6,6,17-08-2013,3491,401,1,0,0,0
7,6,17-08-2013,6629,807,1,0,0,0
8,6,17-08-2013,1725,283,1,0,0,0
9,6,17-08-2013,4416,438,1,0,0,0
10,6,17-08-2013,4703,553,1,0,0,0
11,6,17-08-2013,6109,965,1,0,0,0
12,6,17-08-2013,5963,779,1,0,0,0
13,6,17-08-2013,3718,326,1,0,0,0
14,6,17-08-2013,2994,329,1,0,0,0
15,6,17-08-2013,5536,659,1,0,0,0
16,6,17-08-2013,4207,468,1,0,0,0
17,6,17-08-2013,2830,388,1,0,0,0
18,6,17-08-2013,4568,503,1,0,0,0
19,6,17-08-2013,3814,347,1,0,0,0
20,6,17-08-2013,5078,546,1,0,0,0
21,6,17-08-2013,3961,422,1,0,0,0
22,6,17-08-2013,2868,336,1,0,0,0
23,6,17-08-2013,3818,369,1,0,0,0
24,6,17-08-2013,6480,639,1,0,0,0
25,6,17-08-2013,7730,1130,1,0,0,0
1,5,16-08-2013,4552,527,1,1,0,1
2,5,16-08-2013,4895,571,1,1,0,1
3,5,16-08-2013,7585,850,1,1,0,1
4,5,16-08-2013,9338,1322,1,1,0,0
5,5,16-08-2013,5113,590,1,1,0,1
6,5,16-08-2013,6380,783,1,1,0,1
7,5,16-08-2013,10781,1245,1,1,0,0
8,5,16-08-2013,4651,727,1,1,0,0
9,5,16-08-2013,5274,499,1,1,0,1
10,5,16-08-2013,5604,634,1,1,0,0
11,5,16-08-2013,7924,1209,1,1,0,0
12,5,16-08-2013,8375,982,1,1,0,0
13,5,16-08-2013,7843,558,1,1,0,1
14,5,16-08-2013,5416,638,1,1,0,1
15,5,16-08-2013,7150,742,1,1,0,0
16,5,16-08-2013,8066,850,1,1,0,1
17,5,16-08-2013,6590,876,1,1,0,1
18,5,16-08-2013,7843,882,1,1,0,1
19,5,16-08-2013,5549,608,1,1,0,1
20,5,16-08-2013,8651,975,1,1,0,1
21,5,16-08-2013,5435,515,1,1,0,1
22,5,16-08-2013,6721,628,1,1,0,1
23,5,16-08-2013,5764,525,1,1,0,1
24,5,16-08-2013,9547,884,1,1,0,1
25,5,16-08-2013,10555,1445,1,1,0,1
1,4,15-08-2013,4575,538,1,1,0,1
2,4,15-08-2013,5186,619,1,1,0,1
3,4,15-08-2013,8369,867,1,1,0,1
4,4,15-08-2013,8712,1293,1,1,0,0
5,4,15-08-2013,5030,539,1,1,0,1
6,4,15-08-2013,6217,777,1,1,0,1
7,4,15-08-2013,9477,1080,1,1,0,0
8,4,15-08-2013,6922,850,1,1,0,0
9,4,15-08-2013,5633,538,1,1,0,1
10,4,15-08-2013,5212,606,1,1,0,0
11,4,15-08-2013,8609,1276,1,1,0,0
12,4,15-08-2013,7963,968,1,1,0,0
13,4,15-08-2013,0,0,0,1,a,1
14,4,15-08-2013,5109,635,1,1,0,1
15,4,15-08-2013,6636,659,1,1,0,0
16,4,15-08-2013,7126,839,1,1,0,1
17,4,15-08-2013,7124,907,1,1,0,1
18,4,15-08-2013,6810,730,1,1,0,1
19,4,15-08-2013,6760,642,1,1,0,1
20,4,15-08-2013,0,0,0,1,a,1
21,4,15-08-2013,6016,541,1,1,0,1
22,4,15-08-2013,0,0,0,1,a,1
23,4,15-08-2013,5552,512,1,1,0,1
24,4,15-08-2013,9077,840,1,1,0,1
25,4,15-08-2013,11852,1631,1,1,0,1
1,3,14-08-2013,4724,574,1,1,0,1
2,3,14-08-2013,7229,860,1,1,0,1
3,3,14-08-2013,8452,844,1,1,0,1
4,3,14-08-2013,10063,1403,1,1,0,0
5,3,14-08-2013,6352,736,1,1,0,1
6,3,14-08-2013,7249,825,1,1,0,1
7,3,14-08-2013,10364,1162,1,1,0,0
8,3,14-08-2013,6040,659,1,1,0,0
9,3,14-08-2013,5910,550,1,1,0,1
10,3,14-08-2013,5972,637,1,1,0,0
11,3,14-08-2013,9671,1395,1,1,0,0
12,3,14-08-2013,8869,1027,1,1,0,0
13,3,14-08-2013,7249,523,1,1,0,1
14,3,14-08-2013,5593,613,1,1,0,1
15,3,14-08-2013,7066,687,1,1,0,0
16,3,14-08-2013,7722,868,1,1,0,1
17,3,14-08-2013,7961,968,1,1,0,1
18,3,14-08-2013,7716,822,1,1,0,1
19,3,14-08-2013,6670,640,1,1,0,1
20,3,14-08-2013,9290,1095,1,1,0,1
21,3,14-08-2013,6347,564,1,1,0,1
22,3,14-08-2013,5639,569,1,1,0,1
23,3,14-08-2013,5799,527,1,1,0,1
24,3,14-08-2013,9699,910,1,1,0,1
25,3,14-08-2013,10275,1433,1,1,0,1
1,2,13-08-2013,5299,573,1,1,0,1
2,2,13-08-2013,6154,640,1,1,0,1
3,2,13-08-2013,10004,1007,1,1,0,1
4,2,13-08-2013,10673,1505,1,1,0,0
5,2,13-08-2013,6858,678,1,1,0,1
6,2,13-08-2013,6352,744,1,1,0,1
7,2,13-08-2013,12269,1322,1,1,0,0
8,2,13-08-2013,7033,763,1,1,0,0
9,2,13-08-2013,5957,524,1,1,0,1
10,2,13-08-2013,6781,710,1,1,0,0
11,2,13-08-2013,9241,1392,1,1,0,0
12,2,13-08-2013,8617,973,1,1,0,0
13,2,13-08-2013,7343,509,1,1,0,1
14,2,13-08-2013,6324,707,1,1,0,1
15,2,13-08-2013,7538,721,1,1,0,0
16,2,13-08-2013,8760,940,1,1,0,1
17,2,13-08-2013,8532,1029,1,1,0,1
18,2,13-08-2013,7770,785,1,1,0,1
19,2,13-08-2013,6865,619,1,1,0,1
20,2,13-08-2013,9236,986,1,1,0,1
21,2,13-08-2013,5909,551,1,1,0,1
22,2,13-08-2013,5795,555,1,1,0,1
23,2,13-08-2013,6442,567,1,1,0,1
24,2,13-08-2013,9554,814,1,1,0,1
25,2,13-08-2013,12575,1652,1,1,0,1
1,1,12-08-2013,5326,600,1,1,0,1
2,1,12-08-2013,6518,725,1,1,0,1
3,1,12-08-2013,10962,1006,1,1,0,1
4,1,12-08-2013,11913,1660,1,1,0,0
5,1,12-08-2013,7706,780,1,1,0,1
6,1,12-08-2013,7464,862,1,1,0,1
7,1,12-08-2013,14766,1520,1,1,0,0
8,1,12-08-2013,8337,896,1,1,0,0
9,1,12-08-2013,9376,739,1,1,0,1
10,1,12-08-2013,8062,817,1,1,0,0
11,1,12-08-2013,10514,1434,1,1,0,0
12,1,12-08-2013,11294,1238,1,1,0,0
13,1,12-08-2013,7481,550,1,1,0,1
14,1,12-08-2013,8269,828,1,1,0,1
15,1,12-08-2013,10072,941,1,1,0,0
16,1,12-08-2013,10148,971,1,1,0,1
17,1,12-08-2013,10763,1200,1,1,0,1
18,1,12-08-2013,8478,879,1,1,0,1
19,1,12-08-2013,8596,775,1,1,0,1
20,1,12-08-2013,10201,1105,1,1,0,1
21,1,12-08-2013,7747,673,1,1,0,1
22,1,12-08-2013,5868,576,1,1,0,1
23,1,12-08-2013,8145,651,1,1,0,1
24,1,12-08-2013,13013,1110,1,1,0,1
25,1,12-08-2013,14691,1863,1,1,0,1
1,7,11-08-2013,0,0,0,0,0,1
2,7,11-08-2013,0,0,0,0,0,0
3,7,11-08-2013,0,0,0,0,0,0
4,7,11-08-2013,0,0,0,0,0,0
5,7,11-08-2013,0,0,0,0,0,0
6,7,11-08-2013,0,0,0,0,0,0
7,7,11-08-2013,0,0,0,0,0,0
8,7,11-08-2013,0,0,0,0,0,0
9,7,11-08-2013,0,0,0,0,0,0
10,7,11-08-2013,0,0,0,0,0,0
11,7,11-08-2013,0,0,0,0,0,0
12,7,11-08-2013,0,0,0,0,0,0
13,7,11-08-2013,0,0,0,0,0,0
14,7,11-08-2013,0,0,0,0,0,0
15,7,11-08-2013,0,0,0,0,0,0
16,7,11-08-2013,0,0,0,0,0,0
17,7,11-08-2013,0,0,0,0,0,0
18,7,11-08-2013,0,0,0,0,0,0
19,7,11-08-2013,0,0,0,0,0,0
20,7,11-08-2013,0,0,0,0,0,0
21,7,11-08-2013,0,0,0,0,0,0
22,7,11-08-2013,0,0,0,0,0,0
23,7,11-08-2013,0,0,0,0,0,0
24,7,11-08-2013,0,0,0,0,0,0
25,7,11-08-2013,0,0,0,0,0,0
1,6,10-08-2013,3768,457,1,0,0,1
2,6,10-08-2013,2624,312,1,0,0,0
3,6,10-08-2013,3883,427,1,0,0,0
4,6,10-08-2013,9149,1379,1,0,0,0
5,6,10-08-2013,2005,244,1,0,0,0
6,6,10-08-2013,3693,412,1,0,0,0
7,6,10-08-2013,5763,722,1,0,0,0
8,6,10-08-2013,2378,298,1,0,0,0
9,6,10-08-2013,4838,445,1,0,0,0
10,6,10-08-2013,4648,502,1,0,0,0
11,6,10-08-2013,6205,909,1,0,0,0
12,6,10-08-2013,5943,770,1,0,0,0
13,6,10-08-2013,4824,387,1,0,0,0
14,6,10-08-2013,2897,324,1,0,0,0
15,6,10-08-2013,5707,657,1,0,0,0
16,6,10-08-2013,4904,488,1,0,0,0
17,6,10-08-2013,2296,346,1,0,0,0
18,6,10-08-2013,3826,463,1,0,0,0
19,6,10-08-2013,3671,339,1,0,0,0
20,6,10-08-2013,5202,513,1,0,0,0
21,6,10-08-2013,3855,446,1,0,0,0
22,6,10-08-2013,3092,371,1,0,0,0
23,6,10-08-2013,3977,388,1,0,0,0
24,6,10-08-2013,6261,615,1,0,0,0
25,6,10-08-2013,7625,1174,1,0,0,0
1,5,09-08-2013,3257,418,1,0,0,1
2,5,09-08-2013,3551,456,1,0,0,1
3,5,09-08-2013,5991,705,1,0,0,1
4,5,09-08-2013,7842,1165,1,0,0,0
5,5,09-08-2013,3932,470,1,0,0,1
6,5,09-08-2013,5659,631,1,0,0,1
7,5,09-08-2013,9198,1187,1,0,0,0
8,5,09-08-2013,3901,509,1,0,0,0
9,5,09-08-2013,5206,489,1,0,0,1
10,5,09-08-2013,4829,566,1,0,0,0
11,5,09-08-2013,7300,1257,1,0,0,0
12,5,09-08-2013,6052,868,1,0,0,0
13,5,09-08-2013,3665,318,1,0,0,1
14,5,09-08-2013,4583,584,1,0,0,1
15,5,09-08-2013,5703,677,1,0,0,0
16,5,09-08-2013,6453,720,1,0,0,1
17,5,09-08-2013,5350,758,1,0,0,1
18,5,09-08-2013,6428,786,1,0,0,1
19,5,09-08-2013,5103,548,1,0,0,1
20,5,09-08-2013,5054,613,1,0,0,1
21,5,09-08-2013,3561,392,1,0,0,1
22,5,09-08-2013,4212,467,1,0,0,1
23,5,09-08-2013,4499,448,1,0,0,1
24,5,09-08-2013,7551,757,1,0,0,1
25,5,09-08-2013,8913,1271,1,0,0,1
1,4,08-08-2013,3680,466,1,0,0,1
2,4,08-08-2013,3949,520,1,0,0,1
3,4,08-08-2013,5916,684,1,0,0,1
4,4,08-08-2013,7481,1169,1,0,0,0
5,4,08-08-2013,3869,509,1,0,0,1
6,4,08-08-2013,5490,674,1,0,0,1
7,4,08-08-2013,9339,1173,1,0,0,0
8,4,08-08-2013,4648,654,1,0,0,0
9,4,08-08-2013,4664,441,1,0,0,1
10,4,08-08-2013,4719,533,1,0,0,0
11,4,08-08-2013,8123,1300,1,0,0,0
12,4,08-08-2013,5885,875,1,0,0,0
13,4,08-08-2013,0,0,0,0,0,1
14,4,08-08-2013,4405,551,1,0,0,1
